{\rtf1\ansi\ansicpg1252\cocoartf1348\cocoasubrtf170
{\fonttbl\f0\fswiss\fcharset0 Helvetica;}
11.254000 50.795372\
11.254000 50.795372\
11.254000 50.795372\
11.254000 50.795372\
11.209958 50.896111\
11.254000 50.795372\
11.209958 50.896111\
11.254000 50.795372\
11.254000 50.795372\
11.254000 50.795372\
11.209958 50.896111\
11.254000 50.795372\
11.254000 50.795372\
11.209958 50.896111\
11.209958 50.896111\
11.254000 50.795372\
11.254000 50.795372\
11.254000 50.795372\
11.254000 50.795372\
11.254000 50.795372\
11.254000 50.795372\
11.254000 50.795372\
11.254000 50.795372\
11.254000 50.795372\
11.209958 50.896111\
11.209958 50.896111\
11.209958 50.896111\
11.254000 50.795372\
11.254000 50.795372\
0.000000 0.000000\
10.285348 53.120842\
77.727936 6.767908\
76.978714 6.963953\
46.876255 17.304926\
47.195393 17.159357\
47.195393 17.159357\
26.911739 29.624750\
26.778738 29.738581\
26.778738 29.738581\
26.778738 29.738581\
26.646690 29.852198\
26.778738 29.738581\
26.646690 29.852198\
26.646690 29.852198\
26.778738 29.738581\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.911739 29.624750\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
26.646690 29.852198\
inf -273.149994\
12.223204 48.685204\
11.522153 50.191551\
54.836372 13.969721\
39.192322 21.189081\
35.062569 23.647425\
31.237289 26.233454\
28.296768 28.475916\
26.778738 29.738581\
24.774162 31.535059\
22.977184 33.290367\
21.747007 34.583611\
20.514072 35.965172\
19.458206 37.224876\
18.713156 38.161034\
18.004946 39.090721\
17.041672 40.423668\
16.481220 41.238945\
15.943587 42.050987\
15.618543 42.557091\
15.239110 43.163139\
14.870781 43.767998\
14.513076 44.371819\
14.222778 44.874352\
13.939295 45.376396\
13.717256 45.777763\
13.445448 46.279198\
13.232461 46.680229\
13.075250 46.980919\
12.920157 47.281609\
12.767142 47.582298\
12.516623 48.083519\
12.516623 48.083519\
12.368947 48.384331\
12.271572 48.584892\
12.175043 48.785515\
12.079351 48.986168\
11.984484 49.186882\
11.890429 49.387688\
11.843705 49.488091\
0.000000 0.000000\
11.166100 50.996880\
78.490173 6.570611\
78.490173 6.570611\
80.858566 5.970941\
52.071949 15.062830\
54.836372 13.969721\
48.174686 16.719446\
48.174686 16.719446\
49.533859 16.125208\
49.533859 16.125208\
50.958145 15.521753\
49.883648 15.975214\
49.533859 16.125208\
49.883648 15.975214\
50.595711 15.673487\
50.237572 15.824640\
50.237572 15.824640\
49.883648 15.975214\
50.237572 15.824640\
50.237572 15.824640\
50.237572 15.824640\
50.237572 15.824640\
50.595711 15.673487\
50.237572 15.824640\
50.595711 15.673487\
50.595711 15.673487\
50.958145 15.521753\
51.324940 15.369379\
50.595711 15.673487\
50.595711 15.673487\
50.958145 15.521753\
50.595711 15.673487\
50.595711 15.673487\
50.237572 15.824640\
50.595711 15.673487\
50.595711 15.673487\
50.958145 15.521753\
50.237572 15.824640\
50.595711 15.673487\
50.595711 15.673487\
65.390892 10.299219\
53.227268 14.598291\
54.021698 14.285334\
53.622002 14.442133\
52.837410 14.753778\
53.227268 14.598291\
54.021698 14.285334\
54.021698 14.285334\
53.227268 14.598291\
53.227268 14.598291\
52.452328 14.908625\
52.837410 14.753778\
53.622002 14.442133\
52.452328 14.908625\
52.837410 14.753778\
52.837410 14.753778\
53.227268 14.598291\
53.227268 14.598291\
53.227268 14.598291\
52.837410 14.753778\
52.837410 14.753778\
52.837410 14.753778\
53.227268 14.598291\
53.227268 14.598291\
52.452328 14.908625\
52.452328 14.908625\
52.452328 14.908625\
52.452328 14.908625\
51.696182 15.216425\
53.622002 14.442133\
53.227268 14.598291\
53.227268 14.598291\
53.227268 14.598291\
53.622002 14.442133\
53.227268 14.598291\
52.452328 14.908625\
53.227268 14.598291\
53.227268 14.598291\
52.837410 14.753778\
53.227268 14.598291\
54.021698 14.285334\
53.227268 14.598291\
53.622002 14.442133\
53.622002 14.442133\
53.622002 14.442133\
53.227268 14.598291\
54.426453 14.127863\
54.836372 13.969721\
54.426453 14.127863\
52.837410 14.753778\
53.227268 14.598291\
54.836372 13.969721\
55.251541 13.810877\
53.227268 14.598291\
54.426453 14.127863\
54.836372 13.969721\
53.227268 14.598291\
54.836372 13.969721\
52.452328 14.908625\
52.837410 14.753778\
52.837410 14.753778\
54.021698 14.285334\
52.452328 14.908625\
52.071949 15.062830\
51.324940 15.369379\
52.071949 15.062830\
52.452328 14.908625\
51.696182 15.216425\
54.021698 14.285334\
52.837410 14.753778\
53.227268 14.598291\
52.837410 14.753778\
52.452328 14.908625\
52.452328 14.908625\
52.452328 14.908625\
52.071949 15.062830\
52.452328 14.908625\
53.227268 14.598291\
54.021698 14.285334\
52.837410 14.753778\
52.837410 14.753778\
53.227268 14.598291\
53.227268 14.598291\
52.837410 14.753778\
52.837410 14.753778\
52.452328 14.908625\
53.227268 14.598291\
52.071949 15.062830\
53.227268 14.598291\
53.622002 14.442133\
122.126099 -2.140845\
0.000000 0.000000\
10.949508 51.501122\
47.518139 17.013269\
88.791557 4.096399\
7.422081 61.790825\
7.422081 61.790825\
11.387233 50.493340\
11.476990 50.292107\
48.174686 16.719446\
46.560665 17.449976\
47.195393 17.159357\
inf -273.149994\
11.984484 49.186882\
11.522153 50.191551\
11.342636 50.593987\
11.209958 50.896111\
11.209958 50.896111\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.035608 51.299339\
11.078926 51.198479\
11.122422 51.097649\
11.035608 51.299339\
11.078926 51.198479\
10.992469 51.400230\
11.035608 51.299339\
11.078926 51.198479\
11.035608 51.299339\
11.078926 51.198479\
10.992469 51.400230\
10.992469 51.400230\
11.035608 51.299339\
10.992469 51.400230\
11.035608 51.299339\
11.035608 51.299339\
10.949508 51.501122\
11.035608 51.299339\
10.992469 51.400230\
11.122422 51.097649\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.078926 51.198479\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.078926 51.198479\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
11.035608 51.299339\
10.992469 51.400230\
10.992469 51.400230\
11.035608 51.299339\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
11.035608 51.299339\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.949508 51.501122\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.992469 51.400230\
10.992469 51.400230\
10.949508 51.501122\
10.992469 51.400230\
10.992469 51.400230\
10.992469 51.400230\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.992469 51.400230\
10.992469 51.400230\
10.949508 51.501122\
10.949508 51.501122\
10.992469 51.400230\
10.992469 51.400230\
10.949508 51.501122\
10.992469 51.400230\
10.949508 51.501122\
10.992469 51.400230\
10.992469 51.400230\
10.949508 51.501122\
10.906721 51.602074\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.992469 51.400230\
10.992469 51.400230\
10.949508 51.501122\
10.992469 51.400230\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.992469 51.400230\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.992469 51.400230\
10.992469 51.400230\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.949508 51.501122\
10.992469 51.400230\
10.949508 51.501122\
10.949508 51.501122\
32.087852 25.628809\
30.581236 26.712610\
29.029081 27.893763\
27.730444 28.937860\
35.873245 23.140039\
31.404634 26.113031\
29.790001 27.306086\
28.296768 28.475916\
27.453531 29.167627\
25.623568 30.754541\
24.538881 31.756586\
23.299805 32.964073\
21.846001 34.476524\
20.514072 35.965172\
20.243057 36.281425\
19.543392 37.120415\
19.289310 37.433495\
18.713156 38.161034\
18.713156 38.161034\
18.315332 38.678276\
18.315332 38.678276\
17.776594 39.399315\
17.258022 40.116997\
16.758503 40.831749\
16.688639 40.933617\
16.344728 41.442253\
16.277010 41.543816\
15.943587 42.050987\
15.812582 42.253563\
15.554512 42.658195\
15.490800 42.759270\
15.301563 43.062218\
15.053588 43.465691\
14.750389 43.969353\
14.690629 44.070000\
14.571976 44.271233\
14.454461 44.472343\
14.396124 44.572899\
14.280286 44.773888\
14.108582 45.075218\
14.051888 45.175621\
13.827757 45.577110\
13.717256 45.777763\
13.607779 45.978355\
13.553417 46.078667\
13.445448 46.279198\
13.445448 46.279198\
13.338468 46.479729\
13.232461 46.680229\
13.179818 46.780449\
13.127414 46.880699\
13.075250 46.980919\
12.971622 47.181389\
12.868923 47.381828\
12.817920 47.482079\
12.767142 47.582298\
12.716593 47.682549\
12.616163 47.883018\
12.616163 47.883018\
12.516623 48.083519\
12.467181 48.183769\
12.467181 48.183769\
12.368947 48.384331\
12.320153 48.484612\
12.271572 48.584892\
12.223204 48.685204\
12.175043 48.785515\
12.175043 48.785515\
12.175043 48.785515\
12.127092 48.885826\
12.079351 48.986168\
12.079351 48.986168\
11.984484 49.186882\
11.984484 49.186882\
11.937355 49.287285\
11.937355 49.287285\
11.890429 49.387688\
11.843705 49.488091\
11.843705 49.488091\
11.797179 49.588524\
11.797179 49.588524\
11.750854 49.688988\
11.750854 49.688988\
11.704723 49.789452\
11.704723 49.789452\
11.658789 49.889946\
11.658789 49.889946\
11.613051 49.990440\
11.613051 49.990440\
11.567505 50.090996\
11.567505 50.090996\
11.522153 50.191551\
11.522153 50.191551\
11.476990 50.292107\
11.432016 50.392723\
11.387233 50.493340\
11.432016 50.392723\
11.387233 50.493340\
11.387233 50.493340\
11.342636 50.593987\
11.342636 50.593987\
11.342636 50.593987\
11.342636 50.593987\
11.342636 50.593987\
11.342636 50.593987\
11.298226 50.694664\
11.298226 50.694664\
11.298226 50.694664\
11.298226 50.694664\
11.298226 50.694664\
11.254000 50.795372\
11.166100 50.996880\
11.254000 50.795372\
11.254000 50.795372\
11.209958 50.896111\
11.209958 50.896111\
11.209958 50.896111\
11.166100 50.996880\
11.166100 50.996880\
11.166100 50.996880\
11.166100 50.996880\
11.166100 50.996880\
11.166100 50.996880\
11.166100 50.996880\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.166100 50.996880\
11.122422 51.097649\
11.166100 50.996880\
11.166100 50.996880\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.122422 51.097649\
11.078926 51.198479\
0.000000 0.000000\
11.254000 50.795372\
88.791557 4.096399\
98.243614 2.092615\
54.426453 14.127863\
99.406776 1.860986\
56.966843 13.168482\
56.529610 13.330164\
57.858799 12.842951\
56.098049 13.491114\
56.966843 13.168482\
56.098049 13.491114\
57.409870 13.006098\
56.098049 13.491114\
57.409870 13.006098\
56.966843 13.168482\
57.409870 13.006098\
56.098049 13.491114\
56.966843 13.168482\
56.966843 13.168482\
56.529610 13.330164\
54.836372 13.969721\
56.529610 13.330164\
56.098049 13.491114\
56.966843 13.168482\
55.251541 13.810877\
55.251541 13.810877\
55.251541 13.810877\
56.098049 13.491114\
55.672066 13.651331\
56.966843 13.168482\
55.251541 13.810877\
56.098049 13.491114\
63.223381 10.996241\
55.672066 13.651331\
56.529610 13.330164\
54.836372 13.969721\
56.529610 13.330164\
56.098049 13.491114\
104.320786 0.914545\
99.406776 1.860986\
101.809784 1.391809\
101.809784 1.391809\
64.837059 10.474848\
64.291313 10.649530\
64.837059 10.474848\
63.223381 10.996241\
63.753479 10.823328\
62.185745 11.339441\
63.753479 10.823328\
64.837059 10.474848\
64.291313 10.649530\
62.700855 11.168268\
62.700855 11.168268\
64.291313 10.649530\
61.677887 11.509760\
63.753479 10.823328\
63.753479 10.823328\
61.677887 11.509760\
63.223381 10.996241\
65.952980 10.122644\
64.837059 10.474848\
63.753479 10.823328\
63.753479 10.823328\
62.700855 11.168268\
63.753479 10.823328\
63.223381 10.996241\
63.753479 10.823328\
65.390892 10.299219\
62.700855 11.168268\
62.185745 11.339441\
63.753479 10.823328\
60.683331 11.847864\
63.223381 10.996241\
63.223381 10.996241\
62.700855 11.168268\
62.700855 11.168268\
63.753479 10.823328\
61.177135 11.679224\
62.185745 11.339441\
0.000000 0.000000\
12.417956 48.284050\
156.763763 -6.873480\
171.647141 -8.560644\
148.949997 -5.914954\
53.227268 14.598291\
52.071949 15.062830\
54.836372 13.969721\
55.251541 13.810877\
189.448822 -10.377325\
54.021698 14.285334\
53.227268 14.598291\
52.452328 14.908625\
54.426453 14.127863\
54.021698 14.285334\
54.426453 14.127863\
65.390892 10.299219\
53.622002 14.442133\
54.426453 14.127863\
54.836372 13.969721\
54.426453 14.127863\
54.021698 14.285334\
51.324940 15.369379\
54.021698 14.285334\
52.837410 14.753778\
51.324940 15.369379\
52.071949 15.062830\
52.071949 15.062830\
51.696182 15.216425\
52.071949 15.062830\
51.324940 15.369379\
52.837410 14.753778\
139.604126 -4.692389\
168.461578 -8.213568\
178.372223 -9.270514\
156.763763 -6.873480\
58.313755 12.679041\
56.098049 13.491114\
57.409870 13.006098\
59.716030 12.182703\
63.223381 10.996241\
66.523537 9.945154\
65.952980 10.122644\
60.196346 12.015711\
65.952980 10.122644\
44.738388 18.309626\
46.248566 17.594507\
59.716030 12.182703\
64.837059 10.474848\
46.248566 17.594507\
44.446045 18.451197\
56.529610 13.330164\
54.836372 13.969721\
60.683331 11.847864\
58.774864 12.514368\
63.223381 10.996241\
57.858799 12.842951\
67.102730 9.766687\
66.523537 9.945154\
67.102730 9.766687\
65.952980 10.122644\
67.690765 9.587275\
64.837059 10.474848\
65.952980 10.122644\
67.102730 9.766687\
64.291313 10.649530\
63.223381 10.996241\
46.248566 17.594507\
45.033894 18.167597\
66.523537 9.945154\
68.287849 9.406855\
67.102730 9.766687\
68.894180 9.225428\
64.291313 10.649530\
65.390892 10.299219\
65.390892 10.299219\
54.426453 14.127863\
47.195393 17.159357\
46.248566 17.594507\
46.248566 17.594507\
46.560665 17.449976\
50.958145 15.521753\
65.390892 10.299219\
58.313755 12.679041\
46.560665 17.449976\
68.287849 9.406855\
57.858799 12.842951\
44.738388 18.309626\
67.102730 9.766687\
64.837059 10.474848\
44.446045 18.451197\
67.690765 9.587275\
44.446045 18.451197\
45.033894 18.167597\
55.251541 13.810877\
68.894180 9.225428\
51.696182 15.216425\
45.634586 17.882044\
64.291313 10.649530\
47.844547 16.866632\
46.560665 17.449976\
64.837059 10.474848\
60.683331 11.847864\
47.518139 17.013269\
66.523537 9.945154\
66.523537 9.945154\
51.324940 15.369379\
63.753479 10.823328\
238.077805 -14.509924\
201.910004 -11.539831\
49.883648 15.975214\
221.168182 -13.188452\
51.324940 15.369379\
221.168182 -13.188452\
52.837410 14.753778\
221.168182 -13.188452\
54.836372 13.969721\
73.416885 7.925958\
54.021698 14.285334\
264.889465 -16.405737\
55.251541 13.810877\
272.523315 -16.906836\
55.672066 13.651331\
272.523315 -16.906836\
56.098049 13.491114\
272.523315 -16.906836\
53.622002 14.442133\
72.739273 8.114893\
53.622002 14.442133\
250.796158 -15.437170\
29.635448 27.424067\
174.948547 -8.912909\
29.635448 27.424067\
28.296768 28.475916\
28.153597 28.591730\
inf -273.149994\
8.900222 56.917351\
29.029081 27.893763\
29.029081 27.893763\
28.441019 28.359919\
28.880383 28.010645\
28.296768 28.475916\
29.029081 27.893763\
inf -273.149994\
12.320153 48.484612\
12.767142 47.582298\
13.075250 46.980919\
12.616163 47.883018\
12.666266 47.782768\
11.035608 51.299339\
10.612061 52.309715\
10.612061 52.309715\
11.567505 50.090996\
11.890429 49.387688\
12.175043 48.785515\
12.271572 48.584892\
12.417956 48.284050\
12.368947 48.384331\
11.078926 51.198479\
12.368947 48.384331\
12.175043 48.785515\
12.079351 48.986168\
10.488313 52.613579\
10.406640 52.816368\
11.658789 49.889946\
11.476990 50.292107\
10.821673 51.804070\
11.704723 49.789452\
10.165493 53.425774\
10.245238 53.222435\
10.165493 53.425774\
10.695395 52.107353\
12.417956 48.284050\
12.127092 48.885826\
12.868923 47.381828\
12.716593 47.682549\
12.666266 47.782768\
11.704723 49.789452\
10.205287 53.324089\
10.205287 53.324089\
11.078926 51.198479\
12.666266 47.782768\
12.467181 48.183769\
12.368947 48.384331\
11.432016 50.392723\
12.223204 48.685204\
11.658789 49.889946\
12.223204 48.685204\
10.047053 53.731102\
10.992469 51.400230\
10.205287 53.324089\
9.968864 53.934929\
10.488313 52.613579\
10.366047 52.917809\
11.750854 49.688988\
11.797179 49.588524\
12.031814 49.086540\
12.079351 48.986168\
11.254000 50.795372\
10.406640 52.816368\
10.653645 52.208519\
11.890429 49.387688\
12.320153 48.484612\
12.516623 48.083519\
12.716593 47.682549\
12.368947 48.384331\
11.522153 50.191551\
11.298226 50.694664\
10.570644 52.410973\
10.906721 51.602074\
10.529397 52.512260\
10.570644 52.410973\
11.567505 50.090996\
11.166100 50.996880\
12.127092 48.885826\
10.653645 52.208519\
12.320153 48.484612\
12.417956 48.284050\
12.320153 48.484612\
12.223204 48.685204\
10.447395 52.714928\
10.570644 52.410973\
11.476990 50.292107\
11.476990 50.292107\
11.750854 49.688988\
11.843705 49.488091\
12.127092 48.885826\
12.127092 48.885826\
11.704723 49.789452\
12.079351 48.986168\
11.254000 50.795372\
11.750854 49.688988\
11.298226 50.694664\
12.127092 48.885826\
12.127092 48.885826\
12.127092 48.885826\
11.937355 49.287285\
11.890429 49.387688\
11.432016 50.392723\
12.031814 49.086540\
12.079351 48.986168\
12.079351 48.986168\
11.843705 49.488091\
12.079351 48.986168\
12.031814 49.086540\
12.175043 48.785515\
12.031814 49.086540\
12.079351 48.986168\
12.031814 49.086540\
11.432016 50.392723\
10.821673 51.804070\
10.695395 52.107353\
10.529397 52.512260\
10.612061 52.309715\
10.488313 52.613579\
11.522153 50.191551\
10.488313 52.613579\
10.488313 52.613579\
10.779408 51.905144\
10.612061 52.309715\
10.653645 52.208519\
10.488313 52.613579\
10.612061 52.309715\
10.488313 52.613579\
11.298226 50.694664\
10.488313 52.613579\
10.821673 51.804070\
11.342636 50.593987\
10.529397 52.512260\
10.612061 52.309715\
10.488313 52.613579\
10.612061 52.309715\
10.529397 52.512260\
10.488313 52.613579\
11.432016 50.392723\
10.779408 51.905144\
11.078926 51.198479\
10.488313 52.613579\
10.779408 51.905144\
10.653645 52.208519\
11.522153 50.191551\
11.166100 50.996880\
11.035608 51.299339\
10.447395 52.714928\
11.122422 51.097649\
11.704723 49.789452\
10.992469 51.400230\
11.937355 49.287285\
11.209958 50.896111\
10.529397 52.512260\
48.174686 16.719446\
57.858799 12.842951\
59.716030 12.182703\
51.324940 15.369379\
43.030003 19.151941\
51.324940 15.369379\
47.844547 16.866632\
42.755592 19.290735\
37.808590 21.979029\
43.587475 18.873041\
39.914703 20.788996\
39.671562 20.922724\
40.911598 20.249994\
36.713669 22.627466\
29.945765 27.187860\
36.713669 22.627466\
37.808590 21.979029\
33.898968 24.399164\
27.316593 29.282190\
31.237289 26.233454\
34.473145 24.024652\
31.404634 26.113031\
25.623568 30.754541\
31.404634 26.113031\
31.573347 25.992365\
26.385429 30.078852\
24.191879 32.087700\
30.102755 27.069422\
24.538881 31.756586\
28.441019 28.359919\
25.133173 31.201563\
21.648634 34.690544\
26.256193 30.191919\
25.133173 31.201563\
21.453705 34.904106\
24.538881 31.756586\
24.656122 31.645899\
21.165781 35.223595\
24.893015 31.424036\
21.550867 34.797386\
21.453705 34.904106\
22.660770 33.615410\
20.976749 35.436028\
0.000000 0.000000\
33.156101 24.894403\
33.339447 24.771021\
60.683331 11.847864\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
57.409870 13.006098\
56.098049 13.491114\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.339447 24.771021\
33.156101 24.894403\
33.339447 24.771021\
33.339447 24.771021\
33.339447 24.771021\
33.339447 24.771021\
33.339447 24.771021\
33.339447 24.771021\
33.156101 24.894403\
33.339447 24.771021\
29.635448 27.424067\
33.339447 24.771021\
33.339447 24.771021\
33.339447 24.771021\
33.339447 24.771021\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.524357 24.647364\
33.156101 24.894403\
33.156101 24.894403\
33.339447 24.771021\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
33.156101 24.894403\
34.667892 23.899225\
33.156101 24.894403\
33.339447 24.771021\
77.727936 6.767908\
79.265785 6.372034\
33.156101 24.894403\
48.508621 16.571711\
33.339447 24.771021\
33.339447 24.771021\
37.585514 22.109430\
71.416557 8.489374\
62.700855 11.168268\
63.223381 10.996241\
54.836372 13.969721\
57.858799 12.842951\
68.287849 9.406855\
68.287849 9.406855\
58.774864 12.514368\
70.135513 8.859491\
68.287849 9.406855\
61.177135 11.679224\
33.156101 24.894403\
33.156101 24.894403\
33.339447 24.771021\
33.339447 24.771021\
33.339447 24.771021\
33.339447 24.771021\
33.339447 24.771021\
33.524357 24.647364\
33.524357 24.647364\
33.524357 24.647364\
33.524357 24.647364\
33.524357 24.647364\
33.524357 24.647364\
33.524357 24.647364\
33.524357 24.647364\
52.837410 14.753778\
33.524357 24.647364\
43.870632 18.732874\
15.364328 42.961266\
48.174686 16.719446\
165.385864 -7.871466\
48.174686 16.719446\
154.075150 -6.549780\
162.414413 -7.534186\
151.471909 -6.230322\
146.505692 -5.603613\
171.647141 -8.560644\
47.844547 16.866632\
135.331711 -4.102850\
154.075150 -6.549780\
146.505692 -5.603613\
146.505692 -5.603613\
141.835968 -4.992438\
129.362061 -3.243536\
127.479729 -2.963416\
129.362061 -3.243536\
137.436966 -4.395880\
129.362061 -3.243536\
125.647598 -2.686316\
129.362061 -3.243536\
131.296661 -3.526770\
127.479729 -2.963416\
139.604126 -4.692389\
139.604126 -4.692389\
156.763763 -6.873480\
61.177135 11.679224\
289.138245 -17.945807\
inf -273.149994\
16.009592 41.949669\
14.631161 44.170647\
14.165545 44.974785\
14.051888 45.175621\
13.717256 45.777763\
13.607779 45.978355\
13.445448 46.279198\
13.232461 46.680229\
13.127414 46.880699\
13.285342 46.579979\
12.716593 47.682549\
12.079351 48.986168\
11.937355 49.287285\
11.843705 49.488091\
11.750854 49.688988\
11.704723 49.789452\
11.567505 50.090996\
11.567505 50.090996\
11.522153 50.191551\
11.298226 50.694664\
11.432016 50.392723\
0.000000 0.000000\
4.700676 74.602531\
28.586363 28.243708\
27.591476 29.052851\
27.591476 29.052851\
27.180656 29.396570\
27.316593 29.282190\
27.453531 29.167627\
27.316593 29.282190\
27.316593 29.282190\
27.316593 29.282190\
27.316593 29.282190\
27.316593 29.282190\
27.316593 29.282190\
28.441019 28.359919\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.591476 29.052851\
27.591476 29.052851\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.591476 29.052851\
27.453531 29.167627\
27.591476 29.052851\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.591476 29.052851\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.591476 29.052851\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.316593 29.282190\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
0.000000 0.000000\
4.849535 73.701622\
28.732813 28.127283\
27.591476 29.052851\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.316593 29.282190\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.591476 29.052851\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.591476 29.052851\
27.453531 29.167627\
27.453531 29.167627\
27.453531 29.167627\
27.591476 29.052851\
7.188384 62.661919\
11.476990 50.292107\
11.476990 50.292107\
11.750854 49.688988\
29.178923 27.776667\
28.441019 28.359919\
28.153597 28.591730\
28.011492 28.707300\
27.870445 28.822687\
27.870445 28.822687\
28.011492 28.707300\
0.000000 0.000000\
11.522153 50.191551\
120.433083 -1.872351\
139.604126 -4.692389\
9.512294 55.162498\
11.476990 50.292107\
11.342636 50.593987\
11.254000 50.795372\
11.298226 50.694664\
